postcode,lat,long
BT934DD,54.416636,-8.01275
BT934DH,54.483162,-7.901433
BT934DJ,54.404049,-8.069074
BT934DL,54.386881,-8.053283
BT934DU,54.384484,-7.985405
BT934DW,54.382471,-7.98245
BT934EA,54.483162,-7.901433
BT934EG,54.382222,-8.044366
BT934EL,54.401104,-8.081017
BT934EN,54.483162,-7.901433
BT934EQ,54.413775,-8.088358
BT934ER,54.415409,-8.089825
BT934ET,54.414205,-8.089006
BT934EZ,54.437743,-8.109585
BT934FA,54.43456,-8.122167
BT934FB,54.441944,-8.138958
BT934FL,54.390261,-8.013619
BT934GP,54.413505,-8.088681
BT934GQ,54.483162,-7.901433
BT935AE,54.483162,-7.901433
BT935AF,54.370981,-7.98064
BT935AN,54.483162,-7.901433
BT935AR,54.31347,-7.89596
BT935AS,54.483162,-7.901433
BT935AW,54.317875,-7.911147
BT935AX,54.321482,-7.916763
BT935AZ,54.319589,-7.921285
BT935BH,54.483162,-7.901433
BT935BP,54.350926,-7.963471
BT935BR,54.354571,-7.954993
BT935BT,54.366391,-7.950165
BT935BY,54.364935,-7.949136
BT935DA,54.298538,-7.875063
BT935DB,54.483162,-7.901433
BT935DE,54.305953,-7.878758
BT935DF,54.307118,-7.876082
BT935DG,54.311708,-7.87593
BT935DH,54.305449,-7.869374
BT935DJ,54.483162,-7.901433
BT935DN,54.483162,-7.901433
BT935DP,54.307988,-7.930801
BT935DS,54.310291,-7.896767
BT935DT,54.306083,-7.883321
BT935DU,54.305174,-7.890973
BT935DX,54.308185,-7.902902
BT935DZ,54.312582,-7.935772
BT935EA,54.314611,-7.933479
BT935EB,54.317352,-7.935426
BT935ED,54.319639,-7.947133
BT935EF,54.324117,-7.956994
BT935EH,54.333112,-7.965116
BT935EN,54.3457,-7.974608
BT935EP,54.349125,-7.986463
BT935ER,54.356743,-7.987199
BT935ES,54.366958,-8.004872
BT935EU,54.298984,-7.872113
BT935EX,54.297939,-7.870104
BT935EY,54.298416,-7.870886
BT935EZ,54.297446,-7.871104
BT935FA,54.483162,-7.901433
BT935FB,54.29645,-7.871706
BT935FH,54.483162,-7.901433
BT935FJ,54.297022,-7.868679
BT935FN,54.296896,-7.868418
BT935FP,54.483162,-7.901433
BT935FT,54.483162,-7.901433
BT935FU,54.297055,-7.858388
BT935FX,54.320386,-7.858754
BT935FZ,54.321539,-7.854278
BT935GE,54.305361,-7.86326
BT935GF,54.483162,-7.901433
BT935GL,54.301542,-7.814995
BT935GP,54.303534,-7.819764
BT935GR,54.300247,-7.839439
BT935GS,54.302045,-7.840246
BT935GT,54.305251,-7.853414
BT935GU,54.303712,-7.830408
BT935HA,54.298548,-7.825514
BT935TP,54.298605,-7.870978
BT936AB,54.412778,-7.964818
BT936AD,54.413105,-7.980343
BT936AG,54.427287,-7.942819
BT936AH,54.439911,-7.904318
BT936AP,54.419956,-7.82235
BT936AR,54.38914,-7.957018
BT936AS,54.483162,-7.901433
BT936AW,54.388564,-7.846021
BT936AZ,54.44868,-7.812931
BT936BA,54.483162,-7.901433
BT936BB,54.420529,-7.821285
BT936BD,54.483162,-7.901433
BT936BF,54.418723,-7.814931
BT936BH,54.483162,-7.901433
BT936BL,54.446088,-7.82196
BT936BP,54.444322,-7.830615
BT936BQ,54.445281,-7.817093
BT936BR,54.4498,-7.822992
BT936BZ,54.483162,-7.901433
BT936DA,54.418323,-7.850393
BT936DB,54.417421,-7.8475
BT936DD,54.421743,-7.855849
BT936DG,54.413808,-7.920181
BT936DP,54.41891,-7.791562
BT936DR,54.413515,-7.773985
BT936DS,54.414741,-7.776596
BT936DT,54.411939,-7.767186
BT936DX,54.395373,-7.825412
BT936DY,54.388774,-7.828519
BT936EF,54.39606,-7.901217
BT936EH,54.417796,-7.814042
BT936EL,54.418097,-7.816536
BT936EP,54.418465,-7.816888
BT936EQ,54.483162,-7.901433
BT936ER,54.420307,-7.835628
BT936EU,54.423708,-7.814138
BT936FF,54.438978,-7.852213
BT936FJ,54.440242,-7.823681
BT936FP,54.376394,-7.841266
BT936FS,54.383737,-7.850626
BT936FU,54.376649,-7.858192
BT936FY,54.416456,-7.8191
BT936GA,54.416864,-7.821208
BT936GB,54.413617,-7.830726
BT936GG,54.412755,-7.859777
BT936GH,54.407907,-7.862058
BT936GL,54.394918,-7.924913
BT936GN,54.403004,-7.88066
BT936GT,54.483162,-7.901433
BT936GY,54.403262,-7.78214
BT936GZ,54.483162,-7.901433
BT936HA,54.383294,-7.828018
BT936HE,54.395419,-7.839253
BT936HF,54.483162,-7.901433
BT936HH,54.401925,-7.847881
BT936HN,54.417143,-7.815924
BT936HP,54.455799,-7.810262
BT936HQ,54.452783,-7.823565
BT936HR,54.456128,-7.832
BT936HS,54.468069,-7.840017
BT936HT,54.413144,-7.809103
BT936HU,54.413426,-7.811458
BT936HW,54.41799,-7.817553
BT936HY,54.483162,-7.901433
BT936HZ,54.483162,-7.901433
BT936JA,54.4197,-7.819317
BT936JE,54.401425,-7.789757
BT936JN,54.406357,-7.806255
BT936JP,54.399183,-7.808429
BT936JU,54.419234,-7.820289
BT936JX,54.416924,-7.813137
BT936LE,54.409144,-7.780939
BT936LL,54.468752,-7.854666
BT936LN,54.468391,-7.853156
BT936LP,54.483162,-7.901433
BT936LR,54.42313,-7.824632
BT936LS,54.430507,-7.845063
BT937AD,54.384587,-7.725645
BT937AF,54.382305,-7.729677
BT937AG,54.388768,-7.71572
BT937AH,54.442789,-7.808626
BT937AP,54.411329,-7.763
BT937AR,54.398331,-7.750511
BT937AU,54.42502,-7.787417
BT937AX,54.423335,-7.769663
BT937AY,54.419259,-7.757424
BT937AZ,54.418066,-7.754073
BT937BE,54.397933,-7.716549
BT937BH,54.390777,-7.729899
BT937BJ,54.393726,-7.735283
BT937BN,54.483162,-7.901433
BT937BQ,54.401585,-7.755434
BT937BR,54.405353,-7.748759
BT937BT,54.483162,-7.901433
BT937BU,54.483162,-7.901433
BT937DF,54.431593,-7.785827
BT937DH,54.401217,-7.769679
BT937DJ,54.483162,-7.901433
BT937DN,54.483162,-7.901433
BT937DP,54.380854,-7.69746
BT937DQ,54.380566,-7.704557
BT937DS,54.385017,-7.705972
BT937DT,54.483162,-7.901433
BT937DU,54.483162,-7.901433
BT937DY,54.376807,-7.688594
BT937DZ,54.379395,-7.685621
BT937ED,54.392622,-7.690123
BT937EF,54.391748,-7.707094
BT937EG,54.409339,-7.704104
BT937EH,54.398674,-7.714404
BT937EJ,54.400157,-7.718551
BT937EN,54.417578,-7.735283
BT937EP,54.424051,-7.750401
BT937EQ,54.354159,-7.661882
BT937ER,54.431797,-7.774238
BT937ES,54.432356,-7.752616
BT937EU,54.436316,-7.794741
BT937EW,54.438009,-7.808063
BT937EY,54.446953,-7.795304
BT937EZ,54.391984,-7.697055
BT937FJ,54.483162,-7.901433
BT938AA,54.50904,-7.876723
BT938AB,54.513272,-7.845939
BT938AD,54.508527,-7.831307
BT938AE,54.516925,-7.83013
BT938AF,54.518832,-7.813877
BT938AL,54.520731,-7.799275
BT938AN,54.524124,-7.792201
BT938AP,54.526489,-7.793563
BT938AQ,54.528296,-7.774263
BT938AS,54.483162,-7.901433
BT938AW,54.558951,-7.813648
BT938BA,54.53942,-7.780505
BT938BD,54.550011,-7.83061
BT938BE,54.483162,-7.901433
BT938BQ,54.576844,-7.795984
BT938BY,54.541595,-7.766928
BT938BZ,54.545892,-7.777874
BT938DE,54.546651,-7.812236
BT938DF,54.547046,-7.824411
BT938DG,54.546841,-7.819204
BT938DX,54.483162,-7.901433
BT93OAJ,54.536017,-7.653128
BT940AW,54.356173,-7.477207
BT940FL,54.356173,-7.477207
BT940JE,54.356173,-7.477207
BT940LH,54.356173,-7.477207
BT940RD,54.356173,-7.477207
BT941AB,54.475102,-7.69857
BT941AD,54.475983,-7.70084
BT941AE,54.356173,-7.477207
BT941AG,54.445539,-7.613855
BT941AJ,54.356173,-7.477207
BT941AL,54.439846,-7.620289
BT941AN,54.458156,-7.582436
BT941AP,54.448639,-7.578956
BT941AS,54.356173,-7.477207
BT941AW,54.356173,-7.477207
BT941BA,54.356173,-7.477207
BT941BG,54.500552,-7.618832
BT941BH,54.505075,-7.611859
BT941BJ,54.356173,-7.477207
BT941BN,54.489866,-7.659514
BT941BQ,54.491536,-7.622696
BT941BR,54.494683,-7.606741
BT941BU,54.502423,-7.592203
BT941BW,54.356173,-7.477207
BT941BX,54.356173,-7.477207
BT941BY,54.356173,-7.477207
BT941BZ,54.356173,-7.477207
BT941DA,54.439846,-7.620289
BT941DE,54.356173,-7.477207
BT941DJ,54.508526,-7.626631
BT941DN,54.473679,-7.62357
BT941DP,54.356173,-7.477207
BT941DS,54.476132,-7.632556
BT941DT,54.474026,-7.631063
BT941DU,54.356173,-7.477207
BT941DW,54.472421,-7.629134
BT941DX,54.472192,-7.642617
BT941DY,54.47239,-7.642631
BT941EB,54.468288,-7.637993
BT941ED,54.356173,-7.477207
BT941EE,54.470353,-7.634613
BT941EF,54.356173,-7.477207
BT941EH,54.471511,-7.634294
BT941EJ,54.472135,-7.635538
BT941EQ,54.47468,-7.621818
BT941ER,54.356173,-7.477207
BT941ES,54.473297,-7.621969
BT941ET,54.47394,-7.623598
BT941EU,54.477752,-7.627513
BT941EX,54.356173,-7.477207
BT941EY,54.474,-7.649435
BT941FA,54.475552,-7.633549
BT941FB,54.356173,-7.477207
BT941FD,54.473438,-7.632765
BT941FH,54.477481,-7.63603
BT941FJ,54.474414,-7.634669
BT941FL,54.476804,-7.640757
BT941FN,54.474416,-7.635194
BT941FQ,54.476462,-7.634451
BT941FR,54.356173,-7.477207
BT941FS,54.474234,-7.637555
BT941FT,54.356173,-7.477207
BT941FU,54.477991,-7.629146
BT941FX,54.479472,-7.643803
BT941FY,54.476936,-7.636992
BT941FZ,54.480432,-7.64344
BT941GD,54.356173,-7.477207
BT941GE,54.486195,-7.598876
BT941GG,54.461801,-7.634581
BT941GH,54.473511,-7.635927
BT941GJ,54.472217,-7.632961
BT941GL,54.472909,-7.633063
BT941GN,54.356173,-7.477207
BT941GP,54.458368,-7.616618
BT941GR,54.470137,-7.631345
BT941GU,54.467889,-7.627741
BT941GW,54.464114,-7.627112
BT941GZ,54.356173,-7.477207
BT941HA,54.462296,-7.617321
BT941HB,54.466486,-7.624469
BT941HD,54.356173,-7.477207
BT941HE,54.473245,-7.631302
BT941HF,54.472825,-7.6291
BT941HG,54.356173,-7.477207
BT941HH,54.356173,-7.477207
BT941HL,54.472681,-7.637754
BT941HP,54.468499,-7.633257
BT941HQ,54.468987,-7.63427
BT941HS,54.356173,-7.477207
BT941HU,54.465739,-7.606895
BT941HW,54.473537,-7.601668
BT941JA,54.356173,-7.477207
BT941JB,54.356173,-7.477207
BT941JD,54.500244,-7.676823
BT941JS,54.479039,-7.692355
BT941JT,54.478903,-7.691894
BT941JU,54.478158,-7.691868
BT941JW,54.477482,-7.698013
BT941JY,54.492224,-7.720682
BT941LE,54.450367,-7.686435
BT941LN,54.474184,-7.670195
BT941LP,54.475641,-7.677387
BT941LQ,54.478271,-7.683367
BT941LT,54.356173,-7.477207
BT941LW,54.453605,-7.651783
BT941LX,54.453404,-7.673029
BT941NB,54.466034,-7.69711
BT941ND,54.459427,-7.725346
BT941NE,54.463199,-7.728944
BT941NN,54.477874,-7.689896
BT941NS,54.484021,-7.663667
BT941NT,54.491604,-7.670811
BT941NW,54.493486,-7.689392
BT941NY,54.430891,-7.682931
BT941NZ,54.437262,-7.686982
BT941PA,54.451249,-7.704773
BT941PE,54.4511,-7.702894
BT941PF,54.453111,-7.702185
BT941PG,54.464771,-7.71322
BT941PN,54.473972,-7.702805
BT941PS,54.476527,-7.697064
BT941PT,54.479554,-7.693354
BT941PW,54.481295,-7.707026
BT941PX,54.487185,-7.705965
BT941PY,54.486926,-7.706368
BT941PZ,54.522573,-7.57137
BT941QA,54.45064,-7.636237
BT941QB,54.46247,-7.657459
BT941QJ,54.468553,-7.681006
BT941QT,54.356173,-7.477207
BT941QU,54.440877,-7.628217
BT941QX,54.486106,-7.677367
BT941RE,54.434311,-7.681903
BT941RG,54.438591,-7.673471
BT941RJ,54.440614,-7.667398
BT941RL,54.356173,-7.477207
BT941RN,54.47346,-7.652493
BT941RP,54.469674,-7.660499
BT941RQ,54.466464,-7.656285
BT941RR,54.466035,-7.669752
BT941RS,54.458328,-7.660377
BT941RT,54.457114,-7.669854
BT941RX,54.450298,-7.691091
BT941SA,54.447615,-7.692252
BT941SD,54.441058,-7.692609
BT941SF,54.436202,-7.704835
BT941SH,54.439511,-7.709836
BT941SJ,54.515614,-7.577311
BT941TH,54.356173,-7.477207
BT941TJ,54.356173,-7.477207
BT942AA,54.426107,-7.594347
BT942AB,54.421497,-7.593746
BT942AJ,54.424704,-7.599276
BT942AN,54.356173,-7.477207
BT942AP,54.428586,-7.596788
BT942AQ,54.427683,-7.597999
BT942AR,54.356173,-7.477207
BT942AS,54.412488,-7.536863
BT942AT,54.356173,-7.477207
BT942AU,54.426988,-7.594477
BT942AW,54.42602,-7.597722
BT942AX,54.417854,-7.600652
BT942AY,54.356173,-7.477207
BT942AZ,54.399787,-7.568832
BT942BD,54.402903,-7.563425
BT942BE,54.400814,-7.564572
BT942BG,54.429614,-7.598072
BT942BJ,54.356173,-7.477207
BT942BL,54.356173,-7.477207
BT942BN,54.405493,-7.556792
BT942BP,54.356173,-7.477207
BT942BQ,54.356173,-7.477207
BT942BS,54.356173,-7.477207
BT942BT,54.425799,-7.588234
BT942BX,54.356173,-7.477207
BT942BZ,54.356173,-7.477207
BT942DB,54.400442,-7.589134
BT942DE,54.356173,-7.477207
BT942DQ,54.410773,-7.605884
BT942DR,54.443247,-7.588891
BT942DT,54.356173,-7.477207
BT942DU,54.423779,-7.618774
BT942DX,54.43341,-7.610502
BT942DY,54.356173,-7.477207
BT942DZ,54.410323,-7.602527
BT942EB,54.419116,-7.593877
BT942ED,54.356173,-7.477207
BT942EE,54.418286,-7.598106
BT942EG,54.418822,-7.599734
BT942EJ,54.412772,-7.574965
BT942EQ,54.356173,-7.477207
BT942ER,54.418616,-7.594776
BT942ES,54.356173,-7.477207
BT942EW,54.415001,-7.615636
BT942EX,54.403622,-7.616435
BT942EY,54.356173,-7.477207
BT942EZ,54.417876,-7.60173
BT942FB,54.356173,-7.477207
BT942FG,54.392558,-7.641046
BT942FH,54.394184,-7.641247
BT942FJ,54.393502,-7.641238
BT942FN,54.399601,-7.647005
BT942FP,54.394769,-7.656945
BT942FS,54.40529,-7.543258
BT942FT,54.356173,-7.477207
BT942FW,54.420752,-7.550958
BT942FX,54.424987,-7.589952
BT942FY,54.423098,-7.5945
BT942FZ,54.423903,-7.593429
BT942GA,54.356173,-7.477207
BT942GD,54.427664,-7.595056
BT942GF,54.356173,-7.477207
BT942GG,54.427664,-7.595056
BT942GH,54.356173,-7.477207
BT942GJ,54.438669,-7.603193
BT942GN,54.419414,-7.597001
BT942GR,54.410291,-7.634977
BT942GS,54.406346,-7.637553
BT942GT,54.356173,-7.477207
BT942GX,54.429234,-7.627891
BT942HB,54.396432,-7.632945
BT942HE,54.389203,-7.610643
BT942HF,54.398728,-7.597743
BT942HH,54.412703,-7.602242
BT942HQ,54.413572,-7.601356
BT942HS,54.418376,-7.595456
BT942JA,54.406249,-7.644099
BT942JB,54.426541,-7.595144
BT942JD,54.428375,-7.595573
BT942JF,54.436718,-7.579078
BT942JG,54.441922,-7.579734
BT942JJ,54.421144,-7.587695
BT942JL,54.413756,-7.602802
BT942JN,54.418817,-7.572283
BT942JP,54.428433,-7.565512
BT942JQ,54.356173,-7.477207
BT942JT,54.404668,-7.644082
BT942JW,54.427447,-7.549005
BT942JZ,54.376041,-7.633434
BT942LD,54.426258,-7.644989
BT942LE,54.432759,-7.653238
BT942LS,54.417602,-7.662285
BT942LU,54.424698,-7.662026
BT942LW,54.422961,-7.673872
BT942LX,54.402232,-7.646844
BT942LY,54.406773,-7.648098
BT942LZ,54.41083,-7.643859
BT942ND,54.424624,-7.642353
BT942NF,54.430257,-7.6395
BT942NH,54.441154,-7.636506
BT942NR,54.422318,-7.652726
BT942NY,54.444494,-7.657501
BT942PB,54.391065,-7.566568
BT942PE,54.387393,-7.54769
BT942RE,54.356173,-7.477207
BT942SJ,54.356173,-7.477207
BT942WT,54.428433,-7.594109
BT942XX,54.356173,-7.477207
BT943AA,54.354656,-7.561968
BT943AD,54.356882,-7.56399
BT943AL,54.356173,-7.477207
BT943AN,54.36581,-7.516342
BT943AS,54.367832,-7.586598
BT943AY,54.356173,-7.477207
BT943AZ,54.363723,-7.540842
BT943BD,54.356173,-7.477207
BT943BF,54.356173,-7.477207
BT943BH,54.362213,-7.555119
BT943BT,54.356173,-7.477207
BT943BZ,54.361057,-7.573376
BT943DA,54.36411,-7.583236
BT943DB,54.356173,-7.477207
BT943DD,54.372919,-7.486639
BT943DE,54.356173,-7.477207
BT943DF,54.356173,-7.477207
BT943DJ,54.356173,-7.477207
BT943DL,54.356173,-7.477207
BT943DN,54.356173,-7.477207
BT943DP,54.356173,-7.477207
BT943DQ,54.36845,-7.525019
BT943DU,54.354374,-7.490207
BT943DW,54.356173,-7.477207
BT943DX,54.356173,-7.477207
BT943DZ,54.356173,-7.477207
BT943EA,54.363475,-7.404054
BT943EB,54.356173,-7.477207
BT943ED,54.365243,-7.407197
BT943EE,54.368508,-7.402612
BT943EG,54.356173,-7.477207
BT943EH,54.385723,-7.522265
BT943EQ,54.403953,-7.401789
BT943EU,54.398608,-7.487781
BT943EY,54.356173,-7.477207
BT943EZ,54.354077,-7.483613
BT943FD,54.393175,-7.418695
BT943FE,54.356173,-7.477207
BT943FG,54.356173,-7.477207
BT943FH,54.373136,-7.413823
BT943FJ,54.383175,-7.433612
BT943FR,54.401326,-7.452039
BT943FW,54.367121,-7.424186
BT943GA,54.376537,-7.394832
BT943GD,54.356173,-7.477207
BT943GQ,54.373183,-7.468832
BT943GW,54.425422,-7.405082
BT943GX,54.43455,-7.392467
BT943HA,54.383951,-7.409991
BT943HJ,54.404388,-7.43238
BT943HN,54.356173,-7.477207
BT943HP,54.356173,-7.477207
BT943HQ,54.382111,-7.456328
BT943HS,54.383525,-7.463066
BT943HU,54.385497,-7.466103
BT943HW,54.408019,-7.438048
BT943JA,54.38576,-7.483185
BT943JB,54.388252,-7.492466
BT943JH,54.356173,-7.477207
BT943JL,54.349426,-7.465724
BT943JN,54.350259,-7.459116
BT943JP,54.363048,-7.464394
BT943JR,54.369842,-7.462767
BT943JT,54.386872,-7.454233
BT943JU,54.393061,-7.476335
BT943JW,54.406891,-7.477252
BT943JZ,54.391814,-7.434955
BT943LA,54.400176,-7.415609
BT943LB,54.416525,-7.404409
BT943LF,54.380928,-7.45679
BT943LT,54.377431,-7.462437
BT943LU,54.377228,-7.46124
BT943LW,54.378337,-7.460102
BT943LX,54.380374,-7.459613
BT943LY,54.378791,-7.461219
BT943LZ,54.356173,-7.477207
BT943NB,54.366794,-7.484961
BT943NN,54.373693,-7.504263
BT943NS,54.41719,-7.419095
BT943NZ,54.374854,-7.460532
BT943PA,54.381509,-7.450364
BT943PB,54.370603,-7.450248
BT943PD,54.372048,-7.448075
BT943PE,54.366272,-7.442337
BT943PF,54.37481,-7.441036
BT943PG,54.360376,-7.4494
BT943PH,54.356862,-7.435573
BT943PJ,54.356173,-7.477207
BT943PL,54.344335,-7.425166
BT943RG,54.356173,-7.477207
BT943TB,54.356173,-7.477207
BT943TW,54.356173,-7.477207
BT944AA,54.356173,-7.477207
BT944AB,54.313906,-7.402911
BT944AD,54.294981,-7.458904
BT944AG,54.356173,-7.477207
BT944AQ,54.308889,-7.429869
BT944AR,54.31275,-7.423685
BT944AW,54.319303,-7.405906
BT944AX,54.294924,-7.458198
BT944AY,54.327908,-7.391365
BT944AZ,54.333459,-7.392835
BT944BA,54.333879,-7.367895
BT944BG,54.301946,-7.424435
BT944BL,54.356173,-7.477207
BT944BN,54.313993,-7.404093
BT944BP,54.356173,-7.477207
BT944BQ,54.314536,-7.404945
BT944BT,54.291985,-7.321083
BT944BU,54.356173,-7.477207
BT944BX,54.356173,-7.477207
BT944BY,54.328351,-7.3709
BT944BZ,54.32366,-7.363687
BT944DA,54.314633,-7.330729
BT944DB,54.356173,-7.477207
BT944DF,54.306629,-7.397317
BT944DG,54.294831,-7.382638
BT944DJ,54.287274,-7.346558
BT944DL,54.356173,-7.477207
BT944DN,54.315041,-7.406997
BT944DQ,54.282519,-7.41795
BT944DS,54.356173,-7.477207
BT944DW,54.346382,-7.372762
BT944DX,54.340064,-7.370552
BT944EB,54.288118,-7.31568
BT944ED,54.356173,-7.477207
BT944EE,54.318482,-7.410835
BT944EF,54.324378,-7.415116
BT944EH,54.328138,-7.419766
BT944EP,54.310693,-7.412683
BT944ER,54.356173,-7.477207
BT944ES,54.298899,-7.306301
BT944EU,54.313297,-7.403227
BT944EW,54.313008,-7.402924
BT944EX,54.312162,-7.409819
BT944EZ,54.315158,-7.405198
BT944FA,54.315025,-7.405584
BT944FB,54.322239,-7.403804
BT944FE,54.322605,-7.403277
BT944FF,54.331061,-7.40752
BT944FG,54.34131,-7.416505
BT944FH,54.356173,-7.477207
BT944FJ,54.286265,-7.425529
BT944FL,54.289569,-7.424915
BT944FN,54.293394,-7.418857
BT944FP,54.290121,-7.412822
BT944FR,54.356173,-7.477207
BT944FS,54.3008,-7.41227
BT944FU,54.304148,-7.406109
BT944FW,54.356173,-7.477207
BT944FX,54.356173,-7.477207
BT944FZ,54.356173,-7.477207
BT944GB,54.356173,-7.477207
BT944GD,54.356173,-7.477207
BT944GF,54.329613,-7.349622
BT944GG,54.356173,-7.477207
BT944GH,54.329462,-7.335115
BT944GN,54.322867,-7.391147
BT944GQ,54.330743,-7.381762
BT944GS,54.356173,-7.477207
BT944GT,54.356173,-7.477207
BT944GW,54.33513,-7.377038
BT944GY,54.337545,-7.397987
BT944GZ,54.340448,-7.396438
BT944HB,54.356173,-7.477207
BT944HD,54.294444,-7.411317
BT944HF,54.282986,-7.388971
BT944HH,54.277167,-7.377129
BT944HJ,54.356173,-7.477207
BT944HQ,54.356173,-7.477207
BT944HR,54.310591,-7.379728
BT944HS,54.356173,-7.477207
BT944HU,54.312858,-7.37507
BT944HX,54.312002,-7.34907
BT944HY,54.356173,-7.477207
BT944JA,54.343795,-7.406506
BT944JB,54.356173,-7.477207
BT944JD,54.356173,-7.477207
BT944JE,54.356173,-7.477207
BT944JJ,54.287731,-7.444902
BT944JL,54.287451,-7.4524
BT944JW,54.334508,-7.429361
BT944JX,54.356173,-7.477207
BT944JY,54.283842,-7.463026
BT944LA,54.308467,-7.496566
BT944LD,54.299149,-7.442967
BT944LF,54.305977,-7.440986
BT944LH,54.294496,-7.460937
BT944LL,54.295982,-7.459766
BT944LN,54.302707,-7.450922
BT944LP,54.301025,-7.427336
BT944LR,54.293615,-7.464665
BT944LS,54.301025,-7.427336
BT944LT,54.293615,-7.464665
BT944LX,54.302763,-7.483978
BT944LY,54.302782,-7.480046
BT944ND,54.356173,-7.477207
BT944NG,54.356173,-7.477207
BT944NJ,54.292527,-7.504501
BT944NL,54.286215,-7.500907
BT944NR,54.277489,-7.491724
BT944NX,54.318565,-7.451188
BT944PA,54.293439,-7.486184
BT944PB,54.293788,-7.47354
BT944PD,54.300056,-7.498036
BT944PE,54.29726,-7.480622
BT944PG,54.356173,-7.477207
BT944PJ,54.356173,-7.477207
BT944PL,54.285466,-7.485131
BT944PN,54.280576,-7.490811
BT944PQ,54.27968,-7.502244
BT944PU,54.356173,-7.477207
BT944PW,54.303783,-7.462352
BT944PY,54.311917,-7.469406
BT944PZ,54.309215,-7.459685
BT944QA,54.320096,-7.460034
BT944QB,54.327018,-7.465154
BT944QD,54.333476,-7.462841
BT944QE,54.341793,-7.46856
BT944QG,54.330835,-7.441171
BT944QL,54.273611,-7.499002
BT944QQ,54.330835,-7.441171
BT944QR,54.336247,-7.441897
BT944QS,54.32895,-7.443441
BT944QX,54.293517,-7.46909
BT944RE,54.289923,-7.464851
BT944RG,54.290946,-7.464639
BT944RL,54.356173,-7.477207
BT944RN,54.356173,-7.477207
BT944RS,54.314179,-7.440982
BT944RT,54.324412,-7.431653
BT944RU,54.356173,-7.477207
BT944RY,54.296065,-7.466246
BT944RZ,54.293246,-7.464532
BT944SA,54.293012,-7.46455
BT944SF,54.294615,-7.494616
BT944SJ,54.331223,-7.475399
BT944SP,54.293531,-7.462148
BT944ST,54.293987,-7.459639
BT944SU,54.310008,-7.476421
BT944SX,54.321987,-7.481494
BT944TF,54.3529,-7.402038
BT944TH,54.34354,-7.449302
BT944TJ,54.346717,-7.44277
BT945AA,54.326825,-7.562079
BT945AB,54.331888,-7.55869
BT945AD,54.356173,-7.477207
BT945AG,54.356173,-7.477207
BT945AJ,54.356173,-7.477207
BT945AL,54.31671,-7.555041
BT945AN,54.356173,-7.477207
BT945AQ,54.316037,-7.555156
BT945AS,54.3175,-7.535656
BT945AY,54.345911,-7.639684
BT945BA,54.318133,-7.536878
BT945BD,54.314788,-7.542939
BT945BG,54.356173,-7.477207
BT945BJ,54.338643,-7.516354
BT945BL,54.356173,-7.477207
BT945BN,54.353148,-7.508724
BT945BP,54.356173,-7.477207
BT945BQ,54.31517,-7.53957
BT945BS,54.316032,-7.512009
BT945BT,54.356173,-7.477207
BT945BU,54.319433,-7.533713
BT945BX,54.327822,-7.542564
BT945BY,54.332435,-7.551029
BT945BZ,54.316931,-7.539673
BT945DA,54.356173,-7.477207
BT945DD,54.333565,-7.565221
BT945DE,54.356173,-7.477207
BT945DG,54.31037,-7.522615
BT945DJ,54.319253,-7.531379
BT945DL,54.356173,-7.477207
BT945DR,54.319399,-7.532039
BT945DT,54.356173,-7.477207
BT945DW,54.31483,-7.537591
BT945DX,54.312857,-7.540732
BT945DZ,54.308374,-7.540675
BT945EA,54.307065,-7.541381
BT945EB,54.315451,-7.537922
BT945EF,54.356173,-7.477207
BT945EG,54.356173,-7.477207
BT945EJ,54.350308,-7.521876
BT945EL,54.342834,-7.488966
BT945EP,54.343914,-7.498009
BT945ER,54.316419,-7.534838
BT945ES,54.315767,-7.531204
BT945ET,54.356173,-7.477207
BT945EW,54.316472,-7.541722
BT945EX,54.320393,-7.547564
BT945EY,54.320353,-7.561211
BT945FB,54.356173,-7.477207
BT945FD,54.356339,-7.562888
BT945FF,54.319191,-7.536251
BT945FH,54.356173,-7.477207
BT945FL,54.356173,-7.477207
BT945FY,54.323848,-7.512085
BT945FZ,54.325039,-7.502266
BT945GB,54.321156,-7.535692
BT945GE,54.320599,-7.535544
BT945GF,54.356173,-7.477207
BT945GJ,54.336107,-7.536107
BT945GL,54.345448,-7.559729
BT945GQ,54.323037,-7.534041
BT945GR,54.32443,-7.525112
BT945GS,54.329322,-7.503966
BT945GT,54.356173,-7.477207
BT945GU,54.328989,-7.503909
BT945HD,54.356173,-7.477207
BT945HJ,54.26469,-7.523112
BT945HL,54.271994,-7.523366
BT945HQ,54.30295,-7.516035
BT945HU,54.356173,-7.477207
BT945HX,54.284345,-7.543752
BT945HY,54.278965,-7.541754
BT945HZ,54.272635,-7.540351
BT945JA,54.267389,-7.538045
BT945JE,54.264864,-7.542647
BT945JG,54.293063,-7.523722
BT945JH,54.280193,-7.5317
BT945JP,54.259413,-7.522345
BT945JT,54.261971,-7.51277
BT945JU,54.267447,-7.505185
BT945JW,54.26139,-7.502465
BT945JY,54.306686,-7.509108
BT945LD,54.281608,-7.57412
BT945LF,54.356173,-7.477207
BT945LL,54.289167,-7.513371
BT945LS,54.290342,-7.52644
BT945LT,54.29359,-7.525251
BT945LX,54.283982,-7.515213
BT945ND,54.291267,-7.540297
BT945NF,54.283038,-7.554636
BT945NG,54.274847,-7.570106
